title,authors,venue,year,id
processing set expressions over continuous update streams,"s ganguly , mn garofalakis , r rastogi","sigmod conference ,",2003.0,294
mining quantitative association rules,"r srikant , r agrawal",proceedings of the 1996 acm sigmod international conference,,295
semantic integration of semi-structured data,"s lim , y ng",,,296
fuzziness in database management systems,p bosc,heidelberg :,,297
view definition in an object-oriented database,s monk,"information and software technology ,",,298
a single pass computing engine for interactive analysis of vldbs,t mihalisin,"vldb ,",1998.0,299
normalizing incomplete databases,l libkin,,,300
introduction to constraint databases,b kuijpers,"acm sigmod record ,",2002.0,301
what is the data warehousing problem ? ( are materialized views the answer ? ),"a gupta , is mumick","proceedings of the 22th international conference on very & hellip ; ,",1996.0,302
"j : shim , and r. vingralek . watchman : a data warehouse intelligent cache manager",p scheuermann,,,303
approximatemediansandother quantilesinonepass and with limited memory,"gs manku , s rajagopalan , bg lindsay","proceedings of acm sigmod ,",,304
dbminer : interactive mining of multiple-level knowledge in relational databases,"j han , y fu , w wang , j chiang , k koperski",,,305
"keim , andhans-peter kriegel . an index structure for high-dimensional data",da stefanberchtold,"procs . of the 22nd vldb conference ,",,306
fuel reprocessing,"mn nadkarni , pc mayankutty , ns pillai , ss shinde","bhabha atomic research center , bombay , india ,",,307
"li. , c. , and vitter . j. 2001 . supporting incremental join queries on ranked inputs","a natsev , y chang , j smith",proceedings of the very large data bases conference ( vldb ;,,308
priority assignment in real-time active databases,"rm sivasankaran , ja stankovic , d towsley , b","the vldb journal the international journal on very large & hellip ; ,",1996.0,309
approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim","the vldb journal the international journal on very large & hellip ; ,",2001.0,310
incomplete information in relational databases,"t imieliã?nski , w lipski","j. acm ,",,311
special issue on real-time database systems,sh son,"acm sigmod record ,",,312
efficient management of inconsistent databases,"a fuxman , e fazli , rj miller","acm sigmod international conference on management of data ,",,313
data management for mobile computing,"t imielinski , br badrinath","sigmod record ,",1993.0,314
approximate counts and quantiles over sliding windows,"a arasu , gs manku","proceedings of acm principles of database systems ,",2004.0,315
on the computation of tc of relational operators,y ioannidis,"proc . of 12th vldb conf ,",,316
mdas : heterogeneous distributed database management system,"bc desai , r pollock","information and software technology ,",1992.0,317
alon levy . a scalable algorithm for answering queries using views,r pottinger,"proc of the 26th int &#39; l conf on very large data bases ( vldb ) . & hellip ; ,",,318
"report on the object-oriented database workshop ,","j joseph , s thatte , c thompson , d wells","acm sigmod record ,",,319
stream : the stanford data stream management system,"a arasu , b babcock , s babu , j cieslewicz , m datar ,",,,320
thetheoryofprobabilistic databases,"r cavallo , m pittarelli","proc . vldb ,",,321
the x-tree : an index structure for high dimensional data,"s berchtold , da keim",,1996.0,322
watermarking relational databases,"r agrawal , j kiernan","vldb ,",2002.0,323
panel on time and databases,"g ariav , j clifford , m jarke","proceedings of the 1983 acm sigmod international conference & hellip ; ,",1983.0,324
nanotechnology,s re,"small matter , many unknowns . zurich , switzerland , swiss & hellip ; ,",,325
constraint databases : a tutorial introduction .,acms anthology,"sigmod record ,",2000.0,326
theory of answering queries using views,ay halevy,"sigmod record ,",2000.0,327
tension and information systems,r veryard,"information and software technology ,",1987.0,328
rainbow : distributed database system for classroom education and experimental research,"a helal , h li","proceedings of the international conference on very large & hellip ; ,",2000.0,329
data warehousing and olap for decision support,"s chaudhuri , u dayal","proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997.0,330
an implementation technique for database query languages,"p buneman , re frankel , r nikhil","acm transactions on database systems ,",1982.0,331
genexplore : interactive exploration of gene interactions from microarray data,"y ye , x wu , kr subramanian , l zhang , mskc center","data engineering , 2004 . proceedings . 20th international",,332
lockx : a system for efficiently querying secure xml .,"sr cho , s amer-yahia , lvs lakshmanan , d srivastava","sigmod conference ,",2003.0,333
selectivity estimation in spatial databases,"s achaya , v poosala , s ramaswamy","proc . acm sigmod intâ ?? l conf . management of data ,",,334
m-tree : an efficient access method for similarity search in metric spaces,p ciaccia,"vldb ,",1997.0,335
mining association rules between sets of items in large database,ra may,"proc . acm sigmod intâ ?? l conf . management of data , & hellip ; ,",,336
dbmss on a modern processor : â ?? where does time go?â ?? revisited,"m becker , n mancheril , s okamoto",,,337
query processmg ma relauonal database management system,"k youssefi , e wong","proceedmgs of 1979 vldb conference ,",,338
extracting typed values from semistructured databases,p manghi,,,339
a survey of object oriented database systems,rw thearle,"conference proceedings on data management 91 table of & hellip ; ,",1992.0,340
content-based image retrieval based on a fuzzy approach,"r krishnapuram , s medasani , sh jung , ys choi , r","ieee transactions on knowledge and data engineering ,",2004.0,341
a system for watermarking relational databases,"r agrawal , pj haas , j kiernan",,,342
qos management in distributed real-time databases,"y wei , sh son , ja stankovic , kd kang",,,343
robust pole-placement algorithm for adaptive control,cs berger,,,344
incremental maintenance of schema-restructuring views,"a koeller , ea rundensteiner",,,345
cache tables : paving the way for an adaptive database cache,"m altä ± nel , c bornhã ¶ vd , s krishnamurthy , c mohan ,",,,346
nearest neighborhood queries,"n roussopoulos , f kelley , f vincent","proceedings of acm sigmod conference ,",,347
designing components for e-services,"m mecella , b pernici",proceedings of the first vldb workshop on technologies for e,,348
theory of dependence values,r meo,"acm transactions on database systems ,",2000.0,349
high-performance routing in networks of workstations with irregular topology,f silla,,,350
a survey of logical models for olap databases .,acms anthology,"sigmod record ,",1999.0,351
the nt/pv model : a new representation for long-duration transaction systems,gd speegle,,,352
similarity based retrieval of pictures using indices on spatial relationships,"a prasad sistla , c yu , c liu , k liu","proc . 1995vldb conference , zurich , switzerland ,",,353
a framework for remote dynamic program optimization,"m voss , r eigenmann",,,354
optimizing queries across diverse data sources,"h laura , hd kossmann , el wimmersâ ? ¦","ptoc . 23rd int . conf . on vety large data bases ,",,355
tracing the lineage of vlew data in a warehousing environment,"y cui , j widom , jl wiener","technical report , stanford university database group , november",,356
information systems research at george mason university,"s jajodia , d barbarã ¡ , a brodsky , l kerschberg , a","acm sigmod record ,",1997.0,357
energy-aware management for cluster-based sensor networks,"m younis , m youssef , k arisha","computer networks ,",2003.0,358
data quality and data cleaning : an overview,"t johnson , t dasu",,,359
a theory of global concurrency control in multidatabase systems,"a zhang , ak elmagarmid","the vldb journal the international journal on very large & hellip ; ,",1993.0,360
data compression in databases,g ray,,,361
supporting efficient multimedia database exploration,"ws li , ks candan , k hirata , y hara","the vldb journal the international journal on very large & hellip ; ,",2001.0,362
relational data rights protection through watermarking,"r sion , m atallah , s prabhakar","ieee trans . knowledge and data eng ,",,363
mining quantitative association rules in large tables,"r srikant , r agrawal",,,364
seck . t. lh * s : a high-availability and high-security scalable distributed data structure,"w litwin , ma neimat , g levy , s ndiaye","ieee workshop on res . issues in data eng . ( ride-97 ) ,",,365
