title,authors,venue,year,id
declarative specification of web sites with strudel,"m fernandez , d florescu , a levy , d suciu",vldb j.,2000,318
using quantitative information for efficient association rule generation,"b pєssas , w jr. , m carvalho , r resende",sigmod record,2000,319
fast nearest neighbor search in medical image databases,"f korn , n sidiropoulos , c faloutsos , e siegel , z protopapas",vldb,1996,320
the effectiveness of gloss for the text database discovery problem,"l gravano , h garcia-molina , a tomasic",sigmod conference,1994,321
congressional samples for approximate answering of group-by queries,"s acharya , p gibbons , v poosala",sigmod conference,2000,322
languages for multi-database interoperability,"f gingras , l lakshmanan , i subramanian , d papoulis , n shiri",sigmod conference,1997,323
dynamic multi-resource load balancing in parallel database systems,"e rahm , r marek",vldb,1995,324
disjunctive datalog,"t eiter , g gottlob , h mannila",acm trans . database syst .,1997,325
a super scalar sort algorithm for risc processors,r agarwal,sigmod conference,1996,326
recovery protocols for shared memory database systems,"l molesky , k ramamritham",sigmod conference,1995,327
a unified framework for enforcing multiple access control policies,"s jajodia , p samarati , v subrahmanian , e bertino",sigmod conference,1997,328
optimizing queries on files,"m consens , t milo",sigmod conference,1994,329
"information visualization , guest editors  foreword",,,1996,330
parallel algorithms for high-dimensional similarity joins for data mining applications,"j shafer , r agrawal",vldb,1997,331
mapping adaptation under evolving schemas,"y velegrakis , r miller , l popa",vldb,2003,332
changing the rules : transformations for rule-based optimizers,"m cherniack , s zdonik",sigmod conference,1998,333
"integrating temporal , real-time , and active databases","k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong",sigmod record,1996,334
extracting schema from semistructured data,"s nestorov , s abiteboul , r motwani",sigmod conference,1998,335
the context interchange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference,1997,336
open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,337
"declarative data cleaning : language , model , and algorithms","h galhardas , d florescu , d shasha , e simon , c saita",vldb,2001,338
xml and electronic commerce : enabling the network economy,"b meltzer , r glushko",sigmod record,1998,339
book review column,k aberer,sigmod record,2002,340
david dewitt speaks out,m winslett,ecord,2002,341
workshop on workflow management in scientific and engineering applications - report,,,1997,342
proximity search in databases,"r goldman , n shivakumar , s venkatasubramanian , h garcia-molina",vldb,1998,343
"adaptive , hands-off stream mining","s papadimitriou , a brockwell , c faloutsos",vldb,2003,344
rate-based query optimization for streaming information sources,"s viglas , j naughton",sigmod conference,2002,345
hilbert r-tree : an improved r-tree using fractals,"i kamel , c faloutsos",vldb,1994,346
including group-by in query optimization,"s chaudhuri , k shim",vldb,1994,347
the tpr * - tree : an optimized spatio-temporal access method for predictive queries,"y tao , d papadias , j sun",vldb,2003,348
the mariposa distributed database management system,j sidell,sigmod record,1996,349
distance browsing in spatial databases,"g hjaltason , h samet",acm trans . database syst .,1999,350
distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,351
"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,352
query processing and optimization in oracle rdb,"g antoshenkov , m ziauddin",vldb j.,1996,353
a case for intelligent disks ( idisks ),"k keeton , d patterson , j hellerstein",sigmod record,1998,354
naos - efficient and modular reactive capabilities in an object-oriented database system,"c collet , t coupaye , t svensen",vldb,1994,355
transaction timestamping in ( temporal ) databases,"c jensen , d lomet",vldb,2001,356
data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama",acm trans . database syst .,2001,357
promises and realities of active database systems,"e simon , a dittrich",vldb,1995,358
applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996,359
to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,360
semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,361
fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,362
closest pair queries in spatial databases,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",sigmod conference,2000,363
time series similarity measures and time series indexing,,,2001,364
converting relational to object-oriented databases,j fong,sigmod record,1997,365
the cougar approach to in-network query processing in sensor networks,"y yao , j gehrke",sigmod record,2002,366
multi-step processing of spatial joins,"t brinkhoff , h kriegel , r schneider , b seeger",sigmod conference,1994,367
xpath processing in a nutshell,"g gottlob , c koch , r pichler",sigmod record,2003,368
maintaining database consistency in presence of value dependencies in multidatabase systems,"c morpain , m cart , j ferriщ , j pons",sigmod conference,1996,369
cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,370
a general techniques for querying xml documents using a relational database system,"j shanmugasundaram , e shekita , j kiernan , r krishnamurthy , s viglas , j naughton , i tatarinov",sigmod record,2001,371
storing semistructured data with stored,"a deutsch , m fernandez , d suciu",sigmod conference,1999,372
dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,373
efficient mid-query re-optimization of sub-optimal query execution plans,"n kabra , d dewitt",sigmod conference,1998,374
efendi : federated database system of cadlab,"e radeke , r bіttger , b burkert , y engel , g kachel , s kolmschlag , d nolte",sigmod conference,1995,375
computing capabilities of mediators,"r yerneni , c li , h garcia-molina , j ullman",sigmod conference,1999,376
adept : an agent-based approach to business process management,"n jennings , t norman , p faratin",sigmod record,1998,377
general match : a subsequence matching method in time-series databases based on generalized windows,"y moon , k whang , w han",sigmod conference,2002,378
"proceedings of the 2003 acm sigmod international conference on management of data , san diego , california , usa , june 9-12 , 2003",,,2003,379
optimization of dynamic query evaluation plans,"r cole , g graefe",sigmod conference,1994,380
database research at ut arlington,"s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",sigmod record,2003,381
database research at nthu and itri,a chen,sigmod record,1994,382
dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"m tamura , m kitsuregawa",vldb,1999,383
business data management for b2b electronic commerce,"c quix , m schoop , m jeusfeld",sigmod record,2002,384
zoo : a desktop experiment management environment,"y ioannidis , m livny , s gupta , n ponnekanti",vldb,1996,385
the multidimensional database system rasdaman,"p baumann , a dehmel , p furtado , r ritsch , n widmann",sigmod conference,1998,386
the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",sigmod conference,2000,387
roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,2001,388
the microsoft database research group,"d lomet , r barga , s chaudhuri , p larson , v narasayya",sigmod record,1998,389
research perspectives for time series management systems,"w dreyer , a dittrich , d schmidt",sigmod record,1994,390
e-services - guest editorial,,,2001,391
real-time index concurrency control,"j haritsa , s seshadri",sigmod record,1996,392
on the cost of monitoring and reorganization of object bases for clustering,"c gerlhof , a kemper , g moerkotte",sigmod record,1996,393
transparent mid-tier database caching in sql server,"p larson , j goldstein , j zhou",sigmod conference,2003,394
distributed query evaluation on semistructured data,d suciu,acm trans . database syst .,2002,395
nodose - a tool for semi-automatically extracting semi-structured data from text documents,b adelberg,sigmod conference,1998,396
a study on the management of semantic transaction for efficient data retrieval,"s huang , i kwan , c li",sigmod record,2002,397
delivering presentations from multimedia servers,"n balkir , g жzsoyoglu",vldb j.,1998,398
concurrency and recovery for index trees,"d lomet , b salzberg",vldb j.,1997,399
content integration for e-business,"m stonebraker , j hellerstein",sigmod conference,2001,400
