title,authors,venue,year,id
a user-centered interface for querying distributed multimedia databases,"kimberly m. james , isabel f. cruz",sigmod conference,1999,262
formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994,263
vxmlr : a visual xml-relational database system,"aoying zhou , wenyun ji , shihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang",vldb,2001,264
data placement in shared-nothing parallel database systems,"manish mehta , david j. dewitt",vldb j.,1997,265
query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",vldb j.,2002,266
a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003,267
record-boundary discovery in web documents,"yiu-kai ng , y. s. jiang , david w. embley",sigmod conference,1999,268
"report on the first international conference on ontologies , databases and applications of semantics",karl aberer,sigmod record,2003,269
updating knowledge bases while maintaining their consistency,"antoni olivé , ernest teniente",vldb j.,1995,270
multi-dimensional database allocation for parallel data warehouses,"holger märtens , erhard rahm , thomas stöhr",vldb,2000,271
energy-performance trade-offs for spatial access methods on memory-resident data,"mahmut t. kandemir , ning an , mary jane irwin , anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan",vldb j.,2002,272
efficient materialization and use of views in data warehouses,"márcio farias de souza , marcus costa sampaio",sigmod record,1999,273
the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb j.,1994,274
a predicate-based caching scheme for client-server database architectures,"julie basu , arthur m. keller",vldb j.,1996,275
analysis of predictive spatio-temporal queries,"dimitris papadias , jimeng sun , yufei tao",acm trans . database syst .,2003,276
stholes : a multidimensional workload-aware histogram,"luis gravano , nicolas bruno , surajit chaudhuri",sigmod conference,2001,277
information integration on the web : a view from ai and databases ( report on iiweb-03 ),"subbarao kambhampati , craig a. knoblock",sigmod record,2003,278
dec data distributor : for data replication and data warehousing,daniel j. dietterich,sigmod conference,1994,279
efficiently publishing relational data as xml documents,"berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",vldb,2000,280
advances in real-time database systems research,azer bestavros,sigmod record,1996,281
nodose version 2.0,"brad adelberg , matthew denny",sigmod conference,1999,282
extracting schema from semistructured data,"serge abiteboul , rajeev motwani , svetlozar nestorov",sigmod conference,1998,283
the middleware muddle,david ritter,sigmod record,1998,284
a scalable hash ripple join algorithm,"peter j. haas , jeffrey f. naughton , gang luo , curt ellmann",sigmod conference,2002,285
online association rule mining,christian hidber,sigmod conference,1999,286
"fast similarity search in the presence of noise , scaling , and translation in time-series databases","king-ip lin , harpreet s. sawhney , rakesh agrawal , kyuseok shim",vldb,1995,287
scientific databases - state of the art and future directions,"yannis e. ioannidis , maria zemankova",vldb,1994,288
integration approaches for cim,moira c. norrie,sigmod conference,1995,289
quickstore : a high performance mapped object store,"seth j. white , david j. dewitt",vldb j.,1995,290
work and information practices in the sciences of biodiversity,geoffrey c. bowker,vldb,2000,291
microsoft.com : a high-scale data management and transaction processing solution,sherri kennamer,sigmod conference,1998,292
a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,293
semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,294
converting relational to object-oriented databases,joseph fong,sigmod record,1997,295
quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbará , mark sullivan",sigmod record,1997,296
building notification services with microsoft sqlserver,praveen seshadri,sigmod conference,2003,297
infering structure in semistructured data,"rajeev motwani , serge abiteboul , svetlozar nestorov",sigmod record,1997,298
the ecobase project : database and web technologies for environmental information systems,"asterio k. tanaka , patrick valduriez",sigmod record,2001,299
xmill : an efficient compressor for xml data,"hartmut liefke , dan suciu",sigmod conference,2000,300
temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997,301
logical design for temporal databases with multiple granularities,"alexander brodsky , sushil jajodia , claudio bettini , xiaoyang sean wang",acm trans . database syst .,1997,302
visual web information extraction with lixto,"georg gottlob , robert baumgartner , sergio flesca",vldb,2001,303
fast incremental indexing for full-text information retrieval,"w. bruce croft , james p. callan , eric w. brown",vldb,1994,304
grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003,305
querying xml views of relational data,"jerry kiernan , jayavel shanmugasundaram , catalina fan , eugene j. shekita , john funderburk",vldb,2001,306
webdb  98 : international workshop on the web and databases,"alberto o. mendelzon , paolo atzeni",sigmod record,1998,307
synchronizing a database to improve freshness,"junghoo cho , hector garcia-molina",sigmod conference,2000,308
schema and database evolution in the o2 object database system,"fabrizio ferrandina , guy ferran , thorsten meyer , roberto zicari , joëlle madec",vldb,1995,309
databases for gis,"claudia bauzer medeiros , fatima pires",sigmod record,1994,310
dna-miner : a system prototype for mining dna sequences,"jiawei han , liangyou chen , jian pei , ying lu , yaqin liao , hasan m. jamil",sigmod conference,2001,311
speeding up construction of pmr quadtree-based spatial indexes,"gísli r. hjaltason , hanan samet",vldb j.,2002,312
factorizing complex predicates in queries to exploit indexes,"prasanna ganesan , sunita sarawagi , surajit chaudhuri",sigmod conference,2003,313
rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",sigmod conference,2002,314
database technologies for electronic commerce,"yirong xu , ramakrishnan srikant , rakesh agrawal",vldb,2002,315
investigation of algebraic query optimisation techniques for database programming languages,"alexandra poulovassilis , carol small",vldb,1994,316
the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",vldb,1994,317
enhancing database correctness : a statistical approach,"wen-chi hou , zhongyang zhang",sigmod conference,1995,318
resource scheduling for composite multimedia objects,"yannis e. ioannidis , minos n. garofalakis , banu özden",vldb,1998,319
fast high-dimensional data search in incomplete databases,"kian-lee tan , cheng hian goh , beng chin ooi",vldb,1998,320
on efficiently implementing schemasql on an sql database system,"fereidoon sadri , laks v. s. lakshmanan , subbu n. subramanian",vldb,1999,321
modelling and querying video data,"rune hjelsvold , roger midtstraum",vldb,1994,322
large databases for remote sensing and gis,a. r. dasgupta,vldb,1996,323
information finding in a digital library : the stanford perspective,"tak w. yan , hector garcia-molina",sigmod record,1995,324
mpeg-7 and multimedia database systems,harald kosch,sigmod record,2002,325
transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,326
miro web : integrating multiple data sources through semistructured data types,"fei sha , tatiana chan-sine-ying , georges gardarin , tuyet-tram dang-ngoc , jean-luc darroux , luc bouganim",vldb,1999,327
a performance evaluation of oid mapping techniques,"andré eickler , carsten andreas gerlhof , donald kossmann",vldb,1995,328
database principles column - introduction,leonid libkin,sigmod record,1999,329
javax.xxl : a prototype for a library of query processing algorithms,"bernhard seeger , jens-peter dittrich , jochen van den bercken",sigmod conference,2000,330
languages for multi-database interoperability,"laks v. s. lakshmanan , frédéric gingras , nematollaah shiri , despina papoulis , iyer n. subramanian",sigmod conference,1997,331
"world wide database - integrating the web , corba , and databases","kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah",sigmod conference,1999,332
data compression support in databases,"david wilhite , balakrishna r. iyer",vldb,1994,333
loading the data warehouse across various parallel architectures,vijay v. raghavan,vldb,1996,334
automating physical database design in a parallel database,"chun zhang , guy m. lohman , jun rao , nimrod megiddo",sigmod conference,2002,335
description logics for semantic query optimization in object-oriented database systems,"claudio sartori , sonia bergamaschi , domenico beneventano",acm trans . database syst .,2003,336
bifocal sampling for skew-resistant join size estimation,"abraham silberschatz , sumit ganguly , yossi matias , phillip b. gibbons",sigmod conference,1996,337
evaluation of remote backup algorithms for transaction-processing systems,"christos a. polyzois , hector garcia-molina",acm trans . database syst .,1994,338
medical information systems : characterization and challenges,"lynn l. peterson , jorge c. g. ramirez , lon a. smith",sigmod record,1994,339
repository system engineering,philip a. bernstein,sigmod conference,1996,340
